id_poursuite,business_id,date,description,adresse,date_jugement,etablissement,montant,proprietaire,ville,statut,date_statut,categorie,gps
10350,130281,20241202,"Le propriétaire ou l'exploitant d'un restaurant ou d'une entreprise effectuant la préparation d'aliments doit s'assurer que toutes les eaux provenant du restaurant ou de l'entreprise susceptibles d'entrer en contact avec des matières grasses sont, avant d'être déversées dans un ouvrage d'assainissement, traitées par un piège à matières grasses bien entretenu, installé et utilisé.","531 Rue Saint-Roch, Montréal, Québec",20250303,PIZZA SICILE HALAL,1000,9489-1538 QUEBEC INC.,Montréal,Ouvert,20240909,Restaurant,"45.5300043,-73.6293315"
9553,127732,20231115,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","3922 Rue Wellington, Verdun, Québec",20240515,LE POKE STATION (VERDUN),1000,9479-5994 QUEBEC INC.,Verdun,Ouvert,20230830,Restaurant,"45.4645825,-73.5667043"
9412,122914,20230907,Le produit périssable vendu chaud ou servi chaud au consommateur doit être gardé à une température interne d'au moins 60C jusqu'à sa livraison.,"7091 Rue Saint-Hubert, Montréal, Québec",20241018,IMPACTACO,1400,RESTAURANT IMPACTACOUX INC.,Montréal,Fermé changement d'exploitant,20250224,Restaurant,"45.5405148,-73.6122178"
9339,122914,20230721,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","7091 Rue Saint-Hubert, Montréal, Québec",20241118,IMPACTACO,3000,RESTAURANT IMPACTACOUX INC.,Montréal,Fermé changement d'exploitant,20250224,Restaurant,"45.5405148,-73.6122178"
9432,122914,20230907,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","7091 Rue Saint-Hubert, Montréal, Québec",20241018,IMPACTACO,4000,RESTAURANT IMPACTACOUX INC.,Montréal,Fermé changement d'exploitant,20250224,Restaurant,"45.5405148,-73.6122178"
9691,127641,20240115,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","1871 Rue Sainte-Catherine Ouest, Montréal, Québec",20241121,NOUILLES STAR,1300,9481-2245 QUEBEC INC.,Montréal,Ouvert,20230902,Restaurant,"45.493071,-73.5804177"
9658,127643,20240109,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","6700 Ch. de la Côte-des-Neiges, Montréal, Québec",20240503,TIGRE GEANT,1400,TIGRE MONTREAL (260) LIMITEE,Montréal,Fermé,20241120,Magasin à rayons,"45.5017114,-73.6383573"
9733,127643,20240216,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","6700 Ch. de la Côte-des-Neiges, Montréal, Québec",20250327,TIGRE GEANT,2500,TIGRE MONTREAL (260) LIMITEE,Montréal,Fermé,20241120,Magasin à rayons,"45.5017114,-73.6383573"
9700,127523,20240111,"Les personnes affectées à la préparation des produits, au lavage ou au nettoyage du matériel et de l'équipement doivent: porter un bonnet ou une résille propre qui recouvre entièrement les cheveux; porter un couvre-barbe propre qui recouvre entièrement la barbe.","70 Rue Chabanel Ouest, Montréal, Québec",20241021,UNCLE POTATO,500,RESTAURANT UNCLE POTATO INC.,Montréal,Ouvert,20230710,Restaurant,"45.5432349,-73.6515374"
10077,127594,20240723,"Les personnes affectées à la préparation des produits, au lavage ou au nettoyage du matériel et de l'équipement doivent: porter un bonnet ou une résille propre qui recouvre entièrement les cheveux; porter un couvre-barbe propre qui recouvre entièrement la barbe.","187 Av. du Mont-Royal Est, Local RC, Montréal, Québec",20250221,CAFE MAGNOLIA,500,9466-9843 QUEBEC INC.,Montréal,Ouvert,20231129,Casse-croûte,
10078,127594,20240723,"Il est interdit dans un établissement de distribuer sur place, pour emporter ou par livraison, les articles à usage unique suivants: barquette #6, Assiette #6, Contenant et couvercle #6, Couvercle de tasse ou verre #6, Tasse ou verre, Bâtonnet, Paille, Ustensile #1, #2, ,3, #4, #5, #6.","187 Av. du Mont-Royal Est, Local RC, Montréal, Québec",20250221,CAFE MAGNOLIA,400,9466-9843 QUEBEC INC.,Montréal,Ouvert,20231129,Casse-croûte,
9951,127694,20240412,Le produit périssable vendu chaud ou servi chaud au consommateur doit être gardé à une température interne d'au moins 60C jusqu'à sa livraison.,"6900 Boul. Décarie, Local 101, Côte Saint-Luc, Québec",20240702,ZAMBOANGINIA BELLE CUISINE,1000,ZAMBOANGINIA BELLE CUISINE INC.,Côte Saint-Luc,Ouvert,20231208,Restaurant,
10214,130294,20241016,"Le lieu ou le véhicule doit être aéré, ventilé et disposer: d'eau potable courante chaude et froide;  d'un appareil distributeur de savon liquide ou en poudre. La température de l'eau chaude doit être d'au moins 60ºC. Le local, l'aire ou le véhicule utilisé pour la préparation des produits doit, en plus, disposer d'un évier, de serviettes individuelles jetables et être muni d'un système de récupération ou d'évacuation des eaux usées.","733 Rue Cathcart, Montréal, Québec",20241223,POKE OCEAN,500,9503-4617 QUEBEC INC.,Montréal,Ouvert,20240910,Restaurant,"45.5022029,-73.5698898"
10174,130200,20240930,"Il est interdit dans un établissement de distribuer sur place, pour emporter ou par livraison, les articles à usage unique suivants: barquette #6, Assiette #6, Contenant et couvercle #6, Couvercle de tasse ou verre #6, Tasse ou verre, Bâtonnet, Paille, Ustensile #1, #2, ,3, #4, #5, #6.","333 Rue De La Gauchetière Ouest, Montréal, Québec",20241220,NOUS SOMMES CAFE X VOTTA,400,9451-8248 QUEBEC INC.,Montréal,Ouvert,20240826,Restaurant service rapide,"45.5006614,-73.5653517"
10261,125905,20241023,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","300 Rue Jarry Est, Montréal, Québec",20250514,RESTAURANT PHONG ONG RAU,1000,9465-6816 QUEBEC INC.,Montréal,Fermé changement d'exploitant,20250529,Restaurant,"45.5414286,-73.6296429"
9365,125677,20230707,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","717 Rue Jean-Talon Ouest, Montréal, Québec",20240522,LA PAAN VILLA,1300,LA PAAN VILLA INC.,Montréal,Fermé changement d'exploitant,20250514,Restaurant,"45.5270033,-73.6245803"
9593,125677,20231116,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","717 Rue Jean-Talon Ouest, Montréal, Québec",20250513,LA PAAN VILLA,3000,LA PAAN VILLA INC.,Montréal,Fermé changement d'exploitant,20250514,Restaurant,"45.5270033,-73.6245803"
9451,125677,20230919,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","717 Rue Jean-Talon Ouest, Montréal, Québec",20241104,LA PAAN VILLA,2500,LA PAAN VILLA INC.,Montréal,Fermé changement d'exploitant,20250514,Restaurant,"45.5270033,-73.6245803"
9906,125677,20240502,"Il est interdit dans un établissement de distribuer sur place, pour emporter ou par livraison, les articles à usage unique suivants: barquette #6, Assiette #6, Contenant et couvercle #6, Couvercle de tasse ou verre #6, Tasse ou verre, Bâtonnet, Paille, Ustensile #1, #2, ,3, #4, #5, #6.","717 Rue Jean-Talon Ouest, Montréal, Québec",20241218,LA PAAN VILLA,400,LA PAAN VILLA INC.,Montréal,Fermé changement d'exploitant,20250514,Restaurant,"45.5270033,-73.6245803"
10391,125859,20241108,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","3864 Rue Jean-Talon Est, Montréal, Québec",20250620,CAFE 5 JUILLET,1500,9468-1434 QUEBEC INC.,Montréal,Ouvert,20220916,Casse-croûte,"45.5649511,-73.5924353"
10144,125859,20240802,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","3864 Rue Jean-Talon Est, Montréal, Québec",20250428,CAFE 5 JUILLET,1100,9468-1434 QUEBEC INC.,Montréal,Ouvert,20220916,Casse-croûte,"45.5649511,-73.5924353"
9919,125467,20240508,"Les surfaces du matériel, de l'équipement, des ustensiles et des contenants qui entrent en contact direct avec les produits, à l'exception des fruits et légumes frais entiers qui ne font pas l'objet de préparation, doivent être faites d'un matériau:  1° qui ne peut être corrodé; résistant aux opérations de lavage, de nettoyage ou de désinfection; 3° non toxique et non en état ou en voie de putréfaction; 4° non absorbant et imperméable; 5° inaltérable par les produits et fabriqué de façon à ne pas altérer les produits. Ces surfaces doivent être exemptes de particules détachables, d'aspérités ou de fissures.","1150 Rue Décarie, St-Laurent, Québec",20241220,POISSONNERIE KAZEIBA KQWSARA IMPORTATIONS,500,9378-7372 QUEBEC INC.,St-Laurent,Fermé changement d'exploitant,20241121,Poissonnerie,"45.5151102,-73.6845089"
10038,125467,20240627,"Les surfaces du matériel, de l'équipement, des ustensiles et des contenants qui entrent en contact direct avec les produits, à l'exception des fruits et légumes frais entiers qui ne font pas l'objet de préparation, doivent être faites d'un matériau:  1° qui ne peut être corrodé; résistant aux opérations de lavage, de nettoyage ou de désinfection; 3° non toxique et non en état ou en voie de putréfaction; 4° non absorbant et imperméable; 5° inaltérable par les produits et fabriqué de façon à ne pas altérer les produits. Ces surfaces doivent être exemptes de particules détachables, d'aspérités ou de fissures.","1150 Rue Décarie, St-Laurent, Québec",20250221,POISSONNERIE KAZEIBA KQWSARA IMPORTATIONS,500,9378-7372 QUEBEC INC.,St-Laurent,Fermé changement d'exploitant,20241121,Poissonnerie,"45.5151102,-73.6845089"
9163,125467,20230310,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","1150 Rue Décarie, St-Laurent, Québec",20240521,POISSONNERIE KAZEIBA KQWSARA IMPORTATIONS,1500,9378-7372 QUEBEC INC.,St-Laurent,Fermé changement d'exploitant,20241121,Poissonnerie,"45.5151102,-73.6845089"
9599,128327,20231030,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","4167 Boul. Décarie, Montréal, Québec",20241104,RESTAURANT AKSHAYAPATRA,1000,9485-9113 QUEBEC INC.,Montréal,Fermé,20240626,Restaurant,"45.4785673,-73.617817"
9995,125553,20240612,Le produit périssable vendu chaud ou servi chaud au consommateur doit être gardé à une température interne d'au moins 60C jusqu'à sa livraison.,"7256 Rue Hutchison, Montréal, Québec",20250220,YASER FRUITS,1000,9448-6081 QUEBEC INC.,Montréal,Ouvert,20220729,Supermarché,"45.5297107,-73.6235433"
9867,125553,20240411,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","7256 Rue Hutchison, Montréal, Québec",20250605,YASER FRUITS,2000,9448-6081 QUEBEC INC.,Montréal,Ouvert,20220729,Supermarché,"45.5297107,-73.6235433"
9164,125975,20230316,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","22 Rue Saint-Paul Est, Montréal, Québec",20240227,L'INFAME TITTLE TATTLE,1700,9397-4087 QUEBEC INC.,Montréal,Ouvert,20230202,Restaurant,"45.5058397,-73.5534981"
9780,128573,20240319,"Les personnes affectées à la préparation des produits, au lavage ou au nettoyage du matériel et de l'équipement doivent: porter un bonnet ou une résille propre qui recouvre entièrement les cheveux; porter un couvre-barbe propre qui recouvre entièrement la barbe.","1799A Rue Sauvé Est, Montréal, Québec",20241220,HOLLE PIZZA,500,9434-2870 QUEBEC INC.,Montréal,Ouvert,20231110,Restaurant,"45.567301,-73.6465399"
10059,126149,20240709,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","1242 Rue Bishop, Montréal, Québec",20250219,TSUKUYOMI RAMEN (BISHOP),1300,9388-8816 QUEBEC INC.,Montréal,Ouvert,20221118,Restaurant,"45.4960878,-73.5756566"
9623,126205,20231115,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","610 Rue Jarry Ouest, Montréal, Québec",20241121,SUPERMARCHE AL-NOOR,1000,9305-7776 QUEBEC INC.,Montréal,Ouvert,20221219,Épicerie avec préparation,"45.5312364,-73.6355366"
9790,126213,20240305,"Nul ne peut, sans être titulaire d'un permis en vigueur, exploiter un lieu ou un véhicule où est exercée l'activité de restaurateur.
","1311 Av. Van Horne, Outremont, Québec",20250324,SUPER CONDIMENTS,5000,SUPER CONDIMENTS INC.,Outremont,Ouvert,20221124,Casse-croûte,"45.5211285,-73.6145031"
9062,126216,20221124,"Nul ne peut, sans être titulaire d'un permis en vigueur, exploiter un lieu ou un véhicule où est exercée l'activité de restaurateur.
","1023 Boul. Saint-Laurent, Montréal, Québec",20240215,DELICIEUX MEI MEI,5000,9474-1832 QUEBEC INC.,Montréal,Ouvert,20221124,Restaurant,"45.5081161,-73.5595957"
9519,126216,20231004,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","1023 Boul. Saint-Laurent, Montréal, Québec",20240423,DELICIEUX MEI MEI,3500,9474-1832 QUEBEC INC.,Montréal,Ouvert,20221124,Restaurant,"45.5081161,-73.5595957"
9246,126216,20230517,"Dans un local ou véhicule utilisé pour la préparation de produits; les portes, murs et plafonds doivent être lavables, lisses, non en état ou en voie de putréfaction et exempts d'aspérités ou d'écailles.","1023 Boul. Saint-Laurent, Montréal, Québec",20240215,DELICIEUX MEI MEI,500,9474-1832 QUEBEC INC.,Montréal,Ouvert,20221124,Restaurant,"45.5081161,-73.5595957"
